Hour,Gross Sales,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Month,date,Year
15,82.23,0,0,0,0,0,1,0,6,25,2019
16,42.48,0,0,0,0,0,1,0,6,25,2019
17,94.39,0,0,0,0,0,1,0,6,25,2019
18,21.55,0,0,0,0,0,1,0,6,25,2019
19,28.5,0,0,0,0,0,1,0,6,25,2019
20,55.89,0,0,0,0,0,1,0,6,25,2019
21,75.46,0,0,0,0,0,1,0,6,25,2019
11,20.48,0,0,0,0,0,0,1,6,26,2019
12,47.42,0,0,0,0,0,0,1,6,26,2019
13,45.91,0,0,0,0,0,0,1,6,26,2019
14,66.49,0,0,0,0,0,0,1,6,26,2019
15,122.47,0,0,0,0,0,0,1,6,26,2019
16,113.81,0,0,0,0,0,0,1,6,26,2019
17,105.75,0,0,0,0,0,0,1,6,26,2019
18,124.25,0,0,0,0,0,0,1,6,26,2019
19,80.79,0,0,0,0,0,0,1,6,26,2019
20,134.7,0,0,0,0,0,0,1,6,26,2019
21,132.08,0,0,0,0,0,0,1,6,26,2019
22,52.5,0,0,0,0,0,0,1,6,26,2019
23,3.45,0,0,0,0,0,0,1,6,26,2019
12,84.5,0,0,0,0,1,0,0,6,27,2019
13,50.42,0,0,0,0,1,0,0,6,27,2019
14,40.88,0,0,0,0,1,0,0,6,27,2019
15,104.75,0,0,0,0,1,0,0,6,27,2019
16,54.43,0,0,0,0,1,0,0,6,27,2019
17,60,0,0,0,0,1,0,0,6,27,2019
18,117.02,0,0,0,0,1,0,0,6,27,2019
19,99.57,0,0,0,0,1,0,0,6,27,2019
20,58.64,0,0,0,0,1,0,0,6,27,2019
21,101.45,0,0,0,0,1,0,0,6,27,2019
22,50.48,0,0,0,0,1,0,0,6,27,2019
12,69.05,1,0,0,0,0,0,0,6,28,2019
13,84.08,1,0,0,0,0,0,0,6,28,2019
14,68.42,1,0,0,0,0,0,0,6,28,2019
15,44.34,1,0,0,0,0,0,0,6,28,2019
16,66.29,1,0,0,0,0,0,0,6,28,2019
17,45.1,1,0,0,0,0,0,0,6,28,2019
18,110.25,1,0,0,0,0,0,0,6,28,2019
19,77.77,1,0,0,0,0,0,0,6,28,2019
20,80.04,1,0,0,0,0,0,0,6,28,2019
21,110.26,1,0,0,0,0,0,0,6,28,2019
22,68.81,1,0,0,0,0,0,0,6,28,2019
23,33.95,1,0,0,0,0,0,0,6,28,2019
12,148.45,0,0,1,0,0,0,0,6,29,2019
13,35.43,0,0,1,0,0,0,0,6,29,2019
14,112.77,0,0,1,0,0,0,0,6,29,2019
15,60.29,0,0,1,0,0,0,0,6,29,2019
16,120.2,0,0,1,0,0,0,0,6,29,2019
17,130.18,0,0,1,0,0,0,0,6,29,2019
18,106.26,0,0,1,0,0,0,0,6,29,2019
19,114.47,0,0,1,0,0,0,0,6,29,2019
20,33.57,0,0,1,0,0,0,0,6,29,2019
21,96.61,0,0,1,0,0,0,0,6,29,2019
22,75.94,0,0,1,0,0,0,0,6,29,2019
23,16.24,0,0,1,0,0,0,0,6,29,2019
12,76.43,0,0,0,1,0,0,0,6,30,2019
13,80.19,0,0,0,1,0,0,0,6,30,2019
14,114.52,0,0,0,1,0,0,0,6,30,2019
15,100.54,0,0,0,1,0,0,0,6,30,2019
16,89.32,0,0,0,1,0,0,0,6,30,2019
17,127.41,0,0,0,1,0,0,0,6,30,2019
18,126.25,0,0,0,1,0,0,0,6,30,2019
19,143.71,0,0,0,1,0,0,0,6,30,2019
20,85.23,0,0,0,1,0,0,0,6,30,2019
21,120.24,0,0,0,1,0,0,0,6,30,2019
22,14.88,0,0,0,1,0,0,0,6,30,2019
12,72.06,0,1,0,0,0,0,0,7,1,2019
13,57.58,0,1,0,0,0,0,0,7,1,2019
14,79.72,0,1,0,0,0,0,0,7,1,2019
15,35.09,0,1,0,0,0,0,0,7,1,2019
16,132.88,0,1,0,0,0,0,0,7,1,2019
17,91.1,0,1,0,0,0,0,0,7,1,2019
18,41.69,0,1,0,0,0,0,0,7,1,2019
19,181.09,0,1,0,0,0,0,0,7,1,2019
20,41.98,0,1,0,0,0,0,0,7,1,2019
21,67.78,0,1,0,0,0,0,0,7,1,2019
22,36.81,0,1,0,0,0,0,0,7,1,2019
12,73.77,0,0,0,0,0,1,0,7,2,2019
13,72.82,0,0,0,0,0,1,0,7,2,2019
14,43.94,0,0,0,0,0,1,0,7,2,2019
15,94.12,0,0,0,0,0,1,0,7,2,2019
16,89.07,0,0,0,0,0,1,0,7,2,2019
17,90.17,0,0,0,0,0,1,0,7,2,2019
18,62.62,0,0,0,0,0,1,0,7,2,2019
19,64.06,0,0,0,0,0,1,0,7,2,2019
20,147.87,0,0,0,0,0,1,0,7,2,2019
21,126.34,0,0,0,0,0,1,0,7,2,2019
22,59.18,0,0,0,0,0,1,0,7,2,2019
12,112.24,0,0,0,0,0,0,1,7,3,2019
13,61.96,0,0,0,0,0,0,1,7,3,2019
14,39.24,0,0,0,0,0,0,1,7,3,2019
15,48.53,0,0,0,0,0,0,1,7,3,2019
16,84.24,0,0,0,0,0,0,1,7,3,2019
17,63.6,0,0,0,0,0,0,1,7,3,2019
18,46.57,0,0,0,0,0,0,1,7,3,2019
19,111.27,0,0,0,0,0,0,1,7,3,2019
20,99.79,0,0,0,0,0,0,1,7,3,2019
21,95.83,0,0,0,0,0,0,1,7,3,2019
22,54.93,0,0,0,0,0,0,1,7,3,2019
11,4.95,1,0,0,0,0,0,0,7,5,2019
12,60.41,1,0,0,0,0,0,0,7,5,2019
13,43.63,1,0,0,0,0,0,0,7,5,2019
14,42.79,1,0,0,0,0,0,0,7,5,2019
15,59.3,1,0,0,0,0,0,0,7,5,2019
16,76.35,1,0,0,0,0,0,0,7,5,2019
17,32.26,1,0,0,0,0,0,0,7,5,2019
18,84.26,1,0,0,0,0,0,0,7,5,2019
19,117.24,1,0,0,0,0,0,0,7,5,2019
20,72.85,1,0,0,0,0,0,0,7,5,2019
21,129.75,1,0,0,0,0,0,0,7,5,2019
22,46.58,1,0,0,0,0,0,0,7,5,2019
23,8.4,1,0,0,0,0,0,0,7,5,2019
12,51.07,0,0,1,0,0,0,0,7,6,2019
13,134.47,0,0,1,0,0,0,0,7,6,2019
14,69.92,0,0,1,0,0,0,0,7,6,2019
15,100.22,0,0,1,0,0,0,0,7,6,2019
16,155.43,0,0,1,0,0,0,0,7,6,2019
17,79.23,0,0,1,0,0,0,0,7,6,2019
18,57.87,0,0,1,0,0,0,0,7,6,2019
19,132.44,0,0,1,0,0,0,0,7,6,2019
20,111.73,0,0,1,0,0,0,0,7,6,2019
21,53.02,0,0,1,0,0,0,0,7,6,2019
22,112.68,0,0,1,0,0,0,0,7,6,2019
23,14.15,0,0,1,0,0,0,0,7,6,2019
11,5.9,0,0,0,1,0,0,0,7,7,2019
12,72.24,0,0,0,1,0,0,0,7,7,2019
13,45.67,0,0,0,1,0,0,0,7,7,2019
14,156.43,0,0,0,1,0,0,0,7,7,2019
15,78.57,0,0,0,1,0,0,0,7,7,2019
16,65.14,0,0,0,1,0,0,0,7,7,2019
17,52.02,0,0,0,1,0,0,0,7,7,2019
18,99.11,0,0,0,1,0,0,0,7,7,2019
19,98.52,0,0,0,1,0,0,0,7,7,2019
20,131.54,0,0,0,1,0,0,0,7,7,2019
21,7.99,0,0,0,1,0,0,0,7,7,2019
22,33.53,0,0,0,1,0,0,0,7,7,2019
12,62.96,0,1,0,0,0,0,0,7,8,2019
13,51.01,0,1,0,0,0,0,0,7,8,2019
14,123.07,0,1,0,0,0,0,0,7,8,2019
15,73.06,0,1,0,0,0,0,0,7,8,2019
16,92.44,0,1,0,0,0,0,0,7,8,2019
17,96.08,0,1,0,0,0,0,0,7,8,2019
18,52.29,0,1,0,0,0,0,0,7,8,2019
19,84.16,0,1,0,0,0,0,0,7,8,2019
20,89.62,0,1,0,0,0,0,0,7,8,2019
21,68.46,0,1,0,0,0,0,0,7,8,2019
22,6.98,0,1,0,0,0,0,0,7,8,2019
12,100.34,0,0,0,0,0,1,0,7,9,2019
13,59.4,0,0,0,0,0,1,0,7,9,2019
14,101.28,0,0,0,0,0,1,0,7,9,2019
15,65.31,0,0,0,0,0,1,0,7,9,2019
16,129.93,0,0,0,0,0,1,0,7,9,2019
17,75.22,0,0,0,0,0,1,0,7,9,2019
18,90.75,0,0,0,0,0,1,0,7,9,2019
19,96.63,0,0,0,0,0,1,0,7,9,2019
20,57.13,0,0,0,0,0,1,0,7,9,2019
21,93.32,0,0,0,0,0,1,0,7,9,2019
22,37.89,0,0,0,0,0,1,0,7,9,2019
12,61.6,0,0,0,0,0,0,1,7,10,2019
13,63.16,0,0,0,0,0,0,1,7,10,2019
14,26.88,0,0,0,0,0,0,1,7,10,2019
15,82.22,0,0,0,0,0,0,1,7,10,2019
16,104.17,0,0,0,0,0,0,1,7,10,2019
17,120.99,0,0,0,0,0,0,1,7,10,2019
18,83.05,0,0,0,0,0,0,1,7,10,2019
19,139.26,0,0,0,0,0,0,1,7,10,2019
20,106.51,0,0,0,0,0,0,1,7,10,2019
21,79.94,0,0,0,0,0,0,1,7,10,2019
22,53.63,0,0,0,0,0,0,1,7,10,2019
12,143.62,0,0,0,0,1,0,0,7,11,2019
13,100.93,0,0,0,0,1,0,0,7,11,2019
14,35.18,0,0,0,0,1,0,0,7,11,2019
15,78.58,0,0,0,0,1,0,0,7,11,2019
16,46.3,0,0,0,0,1,0,0,7,11,2019
17,69.85,0,0,0,0,1,0,0,7,11,2019
18,82.22,0,0,0,0,1,0,0,7,11,2019
19,79.14,0,0,0,0,1,0,0,7,11,2019
20,88.52,0,0,0,0,1,0,0,7,11,2019
21,122.78,0,0,0,0,1,0,0,7,11,2019
22,18.68,0,0,0,0,1,0,0,7,11,2019
12,90.06,1,0,0,0,0,0,0,7,12,2019
13,163.22,1,0,0,0,0,0,0,7,12,2019
14,120.23,1,0,0,0,0,0,0,7,12,2019
15,91.38,1,0,0,0,0,0,0,7,12,2019
16,126.99,1,0,0,0,0,0,0,7,12,2019
17,87.91,1,0,0,0,0,0,0,7,12,2019
18,76.89,1,0,0,0,0,0,0,7,12,2019
19,118.44,1,0,0,0,0,0,0,7,12,2019
20,131.04,1,0,0,0,0,0,0,7,12,2019
21,91.29,1,0,0,0,0,0,0,7,12,2019
22,65.85,1,0,0,0,0,0,0,7,12,2019
23,44.84,1,0,0,0,0,0,0,7,12,2019
11,4.24,0,0,1,0,0,0,0,7,13,2019
12,46,0,0,1,0,0,0,0,7,13,2019
13,59.66,0,0,1,0,0,0,0,7,13,2019
14,83.23,0,0,1,0,0,0,0,7,13,2019
15,95.33,0,0,1,0,0,0,0,7,13,2019
16,79.31,0,0,1,0,0,0,0,7,13,2019
17,100.41,0,0,1,0,0,0,0,7,13,2019
18,73.38,0,0,1,0,0,0,0,7,13,2019
19,203.7,0,0,1,0,0,0,0,7,13,2019
20,121.3,0,0,1,0,0,0,0,7,13,2019
21,93.67,0,0,1,0,0,0,0,7,13,2019
22,70.13,0,0,1,0,0,0,0,7,13,2019
23,43.72,0,0,1,0,0,0,0,7,13,2019
12,67.79,0,0,0,1,0,0,0,7,14,2019
13,83.04,0,0,0,1,0,0,0,7,14,2019
14,181.89,0,0,0,1,0,0,0,7,14,2019
15,97.99,0,0,0,1,0,0,0,7,14,2019
16,133.46,0,0,0,1,0,0,0,7,14,2019
17,119.63,0,0,0,1,0,0,0,7,14,2019
18,118.77,0,0,0,1,0,0,0,7,14,2019
19,147.82,0,0,0,1,0,0,0,7,14,2019
20,92.21,0,0,0,1,0,0,0,7,14,2019
21,95.39,0,0,0,1,0,0,0,7,14,2019
22,52.75,0,0,0,1,0,0,0,7,14,2019
11,24.62,0,1,0,0,0,0,0,7,15,2019
12,61.34,0,1,0,0,0,0,0,7,15,2019
13,54.97,0,1,0,0,0,0,0,7,15,2019
14,79.88,0,1,0,0,0,0,0,7,15,2019
15,22,0,1,0,0,0,0,0,7,15,2019
16,70.26,0,1,0,0,0,0,0,7,15,2019
17,80.64,0,1,0,0,0,0,0,7,15,2019
18,91.89,0,1,0,0,0,0,0,7,15,2019
19,92.68,0,1,0,0,0,0,0,7,15,2019
20,102.01,0,1,0,0,0,0,0,7,15,2019
21,10.3,0,1,0,0,0,0,0,7,15,2019
22,24.34,0,1,0,0,0,0,0,7,15,2019
12,149.1,0,0,0,0,0,1,0,7,16,2019
13,91.83,0,0,0,0,0,1,0,7,16,2019
14,51.23,0,0,0,0,0,1,0,7,16,2019
15,39.08,0,0,0,0,0,1,0,7,16,2019
16,199.07,0,0,0,0,0,1,0,7,16,2019
17,80.75,0,0,0,0,0,1,0,7,16,2019
18,89.93,0,0,0,0,0,1,0,7,16,2019
19,119.89,0,0,0,0,0,1,0,7,16,2019
20,89.32,0,0,0,0,0,1,0,7,16,2019
21,54.24,0,0,0,0,0,1,0,7,16,2019
22,40.34,0,0,0,0,0,1,0,7,16,2019
12,34.78,0,0,0,0,0,0,1,7,17,2019
13,138.67,0,0,0,0,0,0,1,7,17,2019
14,32.01,0,0,0,0,0,0,1,7,17,2019
15,107.26,0,0,0,0,0,0,1,7,17,2019
16,171.01,0,0,0,0,0,0,1,7,17,2019
17,120.31,0,0,0,0,0,0,1,7,17,2019
18,202.37,0,0,0,0,0,0,1,7,17,2019
19,84.88,0,0,0,0,0,0,1,7,17,2019
20,63.66,0,0,0,0,0,0,1,7,17,2019
21,113.7,0,0,0,0,0,0,1,7,17,2019
22,57.13,0,0,0,0,0,0,1,7,17,2019
12,73.57,0,0,0,0,1,0,0,7,18,2019
13,86.26,0,0,0,0,1,0,0,7,18,2019
14,64.83,0,0,0,0,1,0,0,7,18,2019
15,51.93,0,0,0,0,1,0,0,7,18,2019
16,120.89,0,0,0,0,1,0,0,7,18,2019
17,66.94,0,0,0,0,1,0,0,7,18,2019
18,185.11,0,0,0,0,1,0,0,7,18,2019
19,85.09,0,0,0,0,1,0,0,7,18,2019
20,89.11,0,0,0,0,1,0,0,7,18,2019
21,91.9,0,0,0,0,1,0,0,7,18,2019
22,48.95,0,0,0,0,1,0,0,7,18,2019
12,74.44,1,0,0,0,0,0,0,7,19,2019
13,34.95,1,0,0,0,0,0,0,7,19,2019
14,29.72,1,0,0,0,0,0,0,7,19,2019
15,72.72,1,0,0,0,0,0,0,7,19,2019
16,178.11,1,0,0,0,0,0,0,7,19,2019
17,75.78,1,0,0,0,0,0,0,7,19,2019
18,69.99,1,0,0,0,0,0,0,7,19,2019
19,54.53,1,0,0,0,0,0,0,7,19,2019
20,182.57,1,0,0,0,0,0,0,7,19,2019
21,137.34,1,0,0,0,0,0,0,7,19,2019
22,58.64,1,0,0,0,0,0,0,7,19,2019
23,33.97,1,0,0,0,0,0,0,7,19,2019
11,4.25,0,0,1,0,0,0,0,7,20,2019
12,167.63,0,0,1,0,0,0,0,7,20,2019
13,152.76,0,0,1,0,0,0,0,7,20,2019
14,141.33,0,0,1,0,0,0,0,7,20,2019
15,123.38,0,0,1,0,0,0,0,7,20,2019
16,140.54,0,0,1,0,0,0,0,7,20,2019
17,144.99,0,0,1,0,0,0,0,7,20,2019
18,56.48,0,0,1,0,0,0,0,7,20,2019
19,95.32,0,0,1,0,0,0,0,7,20,2019
20,63.78,0,0,1,0,0,0,0,7,20,2019
21,67.34,0,0,1,0,0,0,0,7,20,2019
22,45.2,0,0,1,0,0,0,0,7,20,2019
23,28.05,0,0,1,0,0,0,0,7,20,2019
11,3.74,0,0,0,1,0,0,0,7,21,2019
12,81.64,0,0,0,1,0,0,0,7,21,2019
13,121.36,0,0,0,1,0,0,0,7,21,2019
14,134.3,0,0,0,1,0,0,0,7,21,2019
15,127.89,0,0,0,1,0,0,0,7,21,2019
16,185.22,0,0,0,1,0,0,0,7,21,2019
17,97.04,0,0,0,1,0,0,0,7,21,2019
18,177.31,0,0,0,1,0,0,0,7,21,2019
19,25.54,0,0,0,1,0,0,0,7,21,2019
20,30.24,0,0,0,1,0,0,0,7,21,2019
21,161.76,0,0,0,1,0,0,0,7,21,2019
22,49.19,0,0,0,1,0,0,0,7,21,2019
12,118.99,0,1,0,0,0,0,0,7,22,2019
13,78.49,0,1,0,0,0,0,0,7,22,2019
14,110.04,0,1,0,0,0,0,0,7,22,2019
15,121.67,0,1,0,0,0,0,0,7,22,2019
16,66.33,0,1,0,0,0,0,0,7,22,2019
17,89.65,0,1,0,0,0,0,0,7,22,2019
18,60.74,0,1,0,0,0,0,0,7,22,2019
19,108.21,0,1,0,0,0,0,0,7,22,2019
20,48.79,0,1,0,0,0,0,0,7,22,2019
21,49.69,0,1,0,0,0,0,0,7,22,2019
22,39.39,0,1,0,0,0,0,0,7,22,2019
12,159.99,0,0,0,0,0,1,0,7,23,2019
13,46.47,0,0,0,0,0,1,0,7,23,2019
14,16.78,0,0,0,0,0,1,0,7,23,2019
15,60.19,0,0,0,0,0,1,0,7,23,2019
16,37.13,0,0,0,0,0,1,0,7,23,2019
17,73.33,0,0,0,0,0,1,0,7,23,2019
18,58.98,0,0,0,0,0,1,0,7,23,2019
19,110.47,0,0,0,0,0,1,0,7,23,2019
20,86.12,0,0,0,0,0,1,0,7,23,2019
21,60.78,0,0,0,0,0,1,0,7,23,2019
22,32.33,0,0,0,0,0,1,0,7,23,2019
11,21.87,0,0,0,0,0,0,1,7,24,2019
12,57.54,0,0,0,0,0,0,1,7,24,2019
13,46.58,0,0,0,0,0,0,1,7,24,2019
14,112.67,0,0,0,0,0,0,1,7,24,2019
15,63.74,0,0,0,0,0,0,1,7,24,2019
16,104.53,0,0,0,0,0,0,1,7,24,2019
17,122.66,0,0,0,0,0,0,1,7,24,2019
18,55.89,0,0,0,0,0,0,1,7,24,2019
19,39.9,0,0,0,0,0,0,1,7,24,2019
20,79.88,0,0,0,0,0,0,1,7,24,2019
21,58.16,0,0,0,0,0,0,1,7,24,2019
22,31.49,0,0,0,0,0,0,1,7,24,2019
12,99.2,0,0,0,0,1,0,0,7,25,2019
13,67.53,0,0,0,0,1,0,0,7,25,2019
14,33.54,0,0,0,0,1,0,0,7,25,2019
15,97.49,0,0,0,0,1,0,0,7,25,2019
16,78.89,0,0,0,0,1,0,0,7,25,2019
17,92.09,0,0,0,0,1,0,0,7,25,2019
18,84.38,0,0,0,0,1,0,0,7,25,2019
19,57.62,0,0,0,0,1,0,0,7,25,2019
20,114.7,0,0,0,0,1,0,0,7,25,2019
21,69.46,0,0,0,0,1,0,0,7,25,2019
22,47.24,0,0,0,0,1,0,0,7,25,2019
12,88.9,1,0,0,0,0,0,0,7,26,2019
13,60.49,1,0,0,0,0,0,0,7,26,2019
14,106.33,1,0,0,0,0,0,0,7,26,2019
15,64.02,1,0,0,0,0,0,0,7,26,2019
16,93.46,1,0,0,0,0,0,0,7,26,2019
17,134.28,1,0,0,0,0,0,0,7,26,2019
18,62.56,1,0,0,0,0,0,0,7,26,2019
19,67.99,1,0,0,0,0,0,0,7,26,2019
20,64.27,1,0,0,0,0,0,0,7,26,2019
21,70.54,1,0,0,0,0,0,0,7,26,2019
22,55.28,1,0,0,0,0,0,0,7,26,2019
23,21.92,1,0,0,0,0,0,0,7,26,2019
11,12.85,0,0,1,0,0,0,0,7,27,2019
12,121.12,0,0,1,0,0,0,0,7,27,2019
13,91.79,0,0,1,0,0,0,0,7,27,2019
14,125.01,0,0,1,0,0,0,0,7,27,2019
15,130.26,0,0,1,0,0,0,0,7,27,2019
16,200.27,0,0,1,0,0,0,0,7,27,2019
17,155.21,0,0,1,0,0,0,0,7,27,2019
18,59.93,0,0,1,0,0,0,0,7,27,2019
19,120.33,0,0,1,0,0,0,0,7,27,2019
20,83.43,0,0,1,0,0,0,0,7,27,2019
21,72.25,0,0,1,0,0,0,0,7,27,2019
22,31.49,0,0,1,0,0,0,0,7,27,2019
11,4.24,0,0,0,1,0,0,0,7,28,2019
12,111.43,0,0,0,1,0,0,0,7,28,2019
13,67.9,0,0,0,1,0,0,0,7,28,2019
14,111.64,0,0,0,1,0,0,0,7,28,2019
15,155.16,0,0,0,1,0,0,0,7,28,2019
16,85.57,0,0,0,1,0,0,0,7,28,2019
17,85.4,0,0,0,1,0,0,0,7,28,2019
18,29.94,0,0,0,1,0,0,0,7,28,2019
19,62.89,0,0,0,1,0,0,0,7,28,2019
20,192.86,0,0,0,1,0,0,0,7,28,2019
21,88.86,0,0,0,1,0,0,0,7,28,2019
12,43.51,0,1,0,0,0,0,0,7,29,2019
13,66.02,0,1,0,0,0,0,0,7,29,2019
14,65.29,0,1,0,0,0,0,0,7,29,2019
15,59.58,0,1,0,0,0,0,0,7,29,2019
16,41.35,0,1,0,0,0,0,0,7,29,2019
17,74.07,0,1,0,0,0,0,0,7,29,2019
18,79.5,0,1,0,0,0,0,0,7,29,2019
19,70.63,0,1,0,0,0,0,0,7,29,2019
20,179.3,0,1,0,0,0,0,0,7,29,2019
21,44.86,0,1,0,0,0,0,0,7,29,2019
22,32.3,0,1,0,0,0,0,0,7,29,2019
12,61.41,0,0,0,0,0,1,0,7,30,2019
13,75.79,0,0,0,0,0,1,0,7,30,2019
14,84.21,0,0,0,0,0,1,0,7,30,2019
15,113.76,0,0,0,0,0,1,0,7,30,2019
16,94.12,0,0,0,0,0,1,0,7,30,2019
17,57.48,0,0,0,0,0,1,0,7,30,2019
18,61.58,0,0,0,0,0,1,0,7,30,2019
19,70.73,0,0,0,0,0,1,0,7,30,2019
20,109.61,0,0,0,0,0,1,0,7,30,2019
21,90.49,0,0,0,0,0,1,0,7,30,2019
22,63.5,0,0,0,0,0,1,0,7,30,2019
12,102.79,0,0,0,0,0,0,1,7,31,2019
13,50.18,0,0,0,0,0,0,1,7,31,2019
14,47.55,0,0,0,0,0,0,1,7,31,2019
15,73.61,0,0,0,0,0,0,1,7,31,2019
16,84.97,0,0,0,0,0,0,1,7,31,2019
17,62.63,0,0,0,0,0,0,1,7,31,2019
18,60.87,0,0,0,0,0,0,1,7,31,2019
19,124.01,0,0,0,0,0,0,1,7,31,2019
20,159.06,0,0,0,0,0,0,1,7,31,2019
21,43.62,0,0,0,0,0,0,1,7,31,2019
22,29.14,0,0,0,0,0,0,1,7,31,2019
12,48.18,0,0,0,0,1,0,0,8,1,2019
13,53.87,0,0,0,0,1,0,0,8,1,2019
14,28.67,0,0,0,0,1,0,0,8,1,2019
15,152.7,0,0,0,0,1,0,0,8,1,2019
16,92.44,0,0,0,0,1,0,0,8,1,2019
17,54.57,0,0,0,0,1,0,0,8,1,2019
18,46.36,0,0,0,0,1,0,0,8,1,2019
19,123.08,0,0,0,0,1,0,0,8,1,2019
20,67.08,0,0,0,0,1,0,0,8,1,2019
21,122.31,0,0,0,0,1,0,0,8,1,2019
22,15.19,0,0,0,0,1,0,0,8,1,2019
12,50.39,1,0,0,0,0,0,0,8,2,2019
13,72.31,1,0,0,0,0,0,0,8,2,2019
14,61.11,1,0,0,0,0,0,0,8,2,2019
15,41.27,1,0,0,0,0,0,0,8,2,2019
16,75.83,1,0,0,0,0,0,0,8,2,2019
17,53.26,1,0,0,0,0,0,0,8,2,2019
18,61.01,1,0,0,0,0,0,0,8,2,2019
19,109.22,1,0,0,0,0,0,0,8,2,2019
20,133.17,1,0,0,0,0,0,0,8,2,2019
21,104.21,1,0,0,0,0,0,0,8,2,2019
22,25.29,1,0,0,0,0,0,0,8,2,2019
23,9.65,1,0,0,0,0,0,0,8,2,2019
11,10.25,0,0,1,0,0,0,0,8,3,2019
12,118.98,0,0,1,0,0,0,0,8,3,2019
13,78.51,0,0,1,0,0,0,0,8,3,2019
14,173.29,0,0,1,0,0,0,0,8,3,2019
15,157.71,0,0,1,0,0,0,0,8,3,2019
16,139.83,0,0,1,0,0,0,0,8,3,2019
17,107.07,0,0,1,0,0,0,0,8,3,2019
18,117.69,0,0,1,0,0,0,0,8,3,2019
19,68.25,0,0,1,0,0,0,0,8,3,2019
20,53.84,0,0,1,0,0,0,0,8,3,2019
21,159.07,0,0,1,0,0,0,0,8,3,2019
22,81.36,0,0,1,0,0,0,0,8,3,2019
23,20.95,0,0,1,0,0,0,0,8,3,2019
12,70.98,0,0,0,1,0,0,0,8,4,2019
13,53.49,0,0,0,1,0,0,0,8,4,2019
14,81.76,0,0,0,1,0,0,0,8,4,2019
15,121.17,0,0,0,1,0,0,0,8,4,2019
16,132.97,0,0,0,1,0,0,0,8,4,2019
17,78.93,0,0,0,1,0,0,0,8,4,2019
18,19.44,0,0,0,1,0,0,0,8,4,2019
19,86.13,0,0,0,1,0,0,0,8,4,2019
20,136.9,0,0,0,1,0,0,0,8,4,2019
21,71.24,0,0,0,1,0,0,0,8,4,2019
22,7.9,0,0,0,1,0,0,0,8,4,2019
12,44.91,0,1,0,0,0,0,0,8,5,2019
13,40.04,0,1,0,0,0,0,0,8,5,2019
14,50.74,0,1,0,0,0,0,0,8,5,2019
15,70.31,0,1,0,0,0,0,0,8,5,2019
16,68.05,0,1,0,0,0,0,0,8,5,2019
17,86.12,0,1,0,0,0,0,0,8,5,2019
18,91.61,0,1,0,0,0,0,0,8,5,2019
19,69.94,0,1,0,0,0,0,0,8,5,2019
20,78.22,0,1,0,0,0,0,0,8,5,2019
21,45.07,0,1,0,0,0,0,0,8,5,2019
22,70.69,0,1,0,0,0,0,0,8,5,2019
12,43,0,0,0,0,0,1,0,8,6,2019
14,39.37,0,0,0,0,0,1,0,8,6,2019
15,31.97,0,0,0,0,0,1,0,8,6,2019
16,49.87,0,0,0,0,0,1,0,8,6,2019
17,83.65,0,0,0,0,0,1,0,8,6,2019
18,54.09,0,0,0,0,0,1,0,8,6,2019
19,64.82,0,0,0,0,0,1,0,8,6,2019
20,90.15,0,0,0,0,0,1,0,8,6,2019
21,137.98,0,0,0,0,0,1,0,8,6,2019
22,114.37,0,0,0,0,0,1,0,8,6,2019
12,63.76,0,0,0,0,0,0,1,8,7,2019
13,52.74,0,0,0,0,0,0,1,8,7,2019
14,63.21,0,0,0,0,0,0,1,8,7,2019
15,35.09,0,0,0,0,0,0,1,8,7,2019
16,70.4,0,0,0,0,0,0,1,8,7,2019
17,63.83,0,0,0,0,0,0,1,8,7,2019
18,109.42,0,0,0,0,0,0,1,8,7,2019
19,76.84,0,0,0,0,0,0,1,8,7,2019
20,106.22,0,0,0,0,0,0,1,8,7,2019
21,89.58,0,0,0,0,0,0,1,8,7,2019
22,72.14,0,0,0,0,0,0,1,8,7,2019
12,66.6,0,0,0,0,1,0,0,8,8,2019
13,27.58,0,0,0,0,1,0,0,8,8,2019
14,129.82,0,0,0,0,1,0,0,8,8,2019
15,55.13,0,0,0,0,1,0,0,8,8,2019
16,61.12,0,0,0,0,1,0,0,8,8,2019
17,71.67,0,0,0,0,1,0,0,8,8,2019
18,55.33,0,0,0,0,1,0,0,8,8,2019
19,179.19,0,0,0,0,1,0,0,8,8,2019
20,122.14,0,0,0,0,1,0,0,8,8,2019
21,93.1,0,0,0,0,1,0,0,8,8,2019
22,49.69,0,0,0,0,1,0,0,8,8,2019
12,50.75,1,0,0,0,0,0,0,8,9,2019
13,48.37,1,0,0,0,0,0,0,8,9,2019
14,57.67,1,0,0,0,0,0,0,8,9,2019
15,115.87,1,0,0,0,0,0,0,8,9,2019
16,65.3,1,0,0,0,0,0,0,8,9,2019
17,69.34,1,0,0,0,0,0,0,8,9,2019
18,49.07,1,0,0,0,0,0,0,8,9,2019
19,70.12,1,0,0,0,0,0,0,8,9,2019
20,61.11,1,0,0,0,0,0,0,8,9,2019
21,111.58,1,0,0,0,0,0,0,8,9,2019
22,43.07,1,0,0,0,0,0,0,8,9,2019
23,44.62,1,0,0,0,0,0,0,8,9,2019
11,13.69,0,0,1,0,0,0,0,8,10,2019
12,195.71,0,0,1,0,0,0,0,8,10,2019
13,140.2,0,0,1,0,0,0,0,8,10,2019
